brand,name,city,state,lat,lng,geo_precision,platform,platform_key,platform_loc,ring_status,nearest_pool,nearest_mi,n_pools_in_ring,enrolled_estimate,capacity_observed,utilization_pct,evidence,kind,per_lesson,monthly_price,price_method
Aqua-Tots,Aqua-Tots Swim School - Rockwall,Rockwall,TX,32.8880294,-96.4749356,,pike13,rockwall,,prospective,Allen,19.61,0,801,968,82.7,observed_published_capacity,published,31.25,135.31,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - San Antonio Stone Oak,San Antonio,TX,29.6512209,-98.4473911,,pike13,san-antonio-stone-oak,,prospective,Austin - Central,64.2,0,395,544,72.6,observed_published_capacity,published,27.25,117.99,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Cedar Park,Cedar Park,TX,30.5301405,-97.8153354,,pike13,cedar-park,,prospective,Austin - Central,15.64,0,815,948,86.0,observed_published_capacity,published,30.0,129.9,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Mansfield,Mansfield,TX,32.586551,-97.1422432,,pike13,mansfield,,prospective,Plano,36.36,0,,,,not_sized,none,32.0,138.56,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - San Antonio The Rim,San Antonio,TX,29.6063901,-98.5984168,,pike13,san-antonio-the-rim,,prospective,Austin - Central,72.82,0,563,688,81.8,observed_published_capacity,published,29.25,126.65,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Pearland,Pearland,TX,29.5511684,-95.3885106,,pike13,pearland,,prospective,Richmond - Aliana,20.07,0,677,844,80.2,observed_published_capacity,published,31.0,134.23,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Pasadena,Pasadena,TX,29.648035,-95.1518301,,pike13,pasadena,,prospective,Richmond - Aliana,33.04,0,482,640,75.3,observed_published_capacity,published,31.0,134.23,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - North Central San Antonio,San Antonio,TX,29.5169704,-98.5050876,,pike13,north-central-san-antonio,,prospective,Austin - Central,73.42,0,422,532,79.3,observed_published_capacity,published,29.25,126.65,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Missouri City,Missouri City,TX,29.5647862,-95.5685239,,pike13,missouri-city,,prospective,Richmond - Aliana,10.01,0,147,200,73.5,observed_published_capacity,published,27.0,116.91,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Laredo,Laredo,TX,27.5969888,-99.483629,,pike13,laredo,,prospective,Austin - Central,216.85,0,,,,not_sized,none,,,
Aqua-Tots,Aqua-Tots Swim School - Katy,Katy,TX,29.7571633,-95.7804665,,pike13,katy,,in_ring,Katy,3.21,2,600,812,73.9,observed_published_capacity,published,28.5,123.41,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Cypress,Cypress,TX,29.9735806,-95.7051878,,pike13,cypress,,prospective,Katy,17.77,0,382,548,69.7,observed_published_capacity,published,26.5,114.75,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Spring/Klein,Spring,TX,30.0104743,-95.515821,,pike13,spring-klein,,prospective,Katy,26.52,0,592,953,62.1,observed_published_capacity,published,35.0,151.55,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Round Rock,Round Rock,TX,30.519509,-97.692146,,pike13,round-rock,,prospective,Austin - Central,13.55,0,586,704,83.2,observed_published_capacity,published,32.0,138.56,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Jordan Landing,West Jordan,UT,40.6131422,-111.9815169,,pike13,jordan-landing,,in_ring,Cottonwood Heights,6.81,1,508,676,75.1,observed_published_capacity,published,29.5,127.73,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Midvale,Midvale,UT,40.6201784,-111.8616554,,pike13,midvale,,in_ring,Cottonwood Heights,0.52,1,314,476,66.0,observed_published_capacity,published,30.0,129.9,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Virginia Beach at Red Mill,Virginia Beach,VA,36.7591518,-76.0066355,,pike13,virginia-beach-at-red-mill,,prospective,Springfield,153.78,0,423,552,76.6,observed_published_capacity,published,41.25,178.61,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Sterling,Sterling,VA,39.0271191,-77.4244404,,pike13,sterling,,in_ring,Dulles,4.07,1,387,652,59.4,observed_published_capacity,published,34.0,147.22,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Barcroft Plaza,Falls Church,VA,38.8358604,-77.155257,,pike13,barcroft-plaza,,in_ring,Falls Church,2.3,3,315,448,70.3,observed_published_capacity,published,38.0,164.54,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Falls Church,Falls Church,VA,38.892346860214,-77.186671088442,street,pike13,falls-church,,in_ring,Falls Church,2.81,3,235,340,69.1,observed_published_capacity,published,39.0,168.87,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Leesburg,Leesburg,VA,39.1077121,-77.5316896,,pike13,leesburg,,in_ring,Dulles,9.29,1,747,1216,61.4,observed_published_capacity,published,34.0,147.22,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Richmond - Midlothian,Richmond,VA,37.5082979,-77.6047929,,pike13,richmond-midlothian,,prospective,Springfield,90.58,0,433,520,83.3,observed_published_capacity,published,36.0,155.88,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Henrico - Richmond,Henrico,VA,37.6193303,-77.5234893,,pike13,henrico-richmond,,prospective,Springfield,82.09,0,478,628,76.1,observed_published_capacity,published,36.0,155.88,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - South Riding,Chantilly,VA,38.9157719,-77.4913843,,pike13,south-riding,,in_ring,Dulles,4.65,2,649,830,78.2,observed_published_capacity,published,32.0,138.56,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Centreville,Centreville,VA,38.8280885,-77.4404105,,pike13,centreville,,in_ring,Chantilly,4.33,2,775,1088,71.2,observed_published_capacity,published,34.0,147.22,pike13_single_visit_list
Aqua-Tots,Aqua-Tots Swim School - Lynnwood,Lynnwood,WA,47.8195516,-122.3164357,,pike13,lynnwood,,prospective,Cottonwood Heights,716.93,0,730,1036,70.5,observed_published_capacity,published,44.75,193.77,pike13_single_visit_list
Bear Paddle,Bear Paddle Swim School - Bloomingdale,Bloomingdale,IL,41.9575285,-88.0809036,city_centroid,jackrabbit,499027,BMD,in_ring,Glendale Heights,1.41,3,366,496,73.8,jackrabbit_derived_openings,derived,36.95,160.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Orland Park,Orland Park,IL,41.630663,-87.8536288,city_centroid,jackrabbit,499027,ORP,prospective,Naperville,15.85,0,623,731,85.2,jackrabbit_derived_openings,derived,41.57,180.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Woodridge,Woodridge,IL,41.7563344,-88.045559,city_centroid,jackrabbit,499027,WDR,in_ring,Naperville,3.61,2,612,708,86.4,jackrabbit_derived_openings,derived,41.57,180.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Aurora,Aurora,IL,41.7571701,-88.3147539,city_centroid,jackrabbit,499027,AUR,prospective,Naperville,10.3,0,459,582,78.9,jackrabbit_derived_openings,derived,41.57,180.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Lake in the Hills,Lake in the Hills,IL,42.1816908,-88.3303618,city_centroid,jackrabbit,499027,LITH,prospective,Hoffman Estates,13.42,0,414,493,84.0,jackrabbit_derived_openings,derived,41.57,180.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Niles,Niles,IL,42.0289319,-87.8122348,city_centroid,jackrabbit,499027,NLS,in_ring,Niles,1.01,3,414,492,84.1,jackrabbit_derived_openings,derived,41.57,180.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Wheaton,Wheaton,IL,41.8646959,-88.1101709,city_centroid,jackrabbit,499027,WTN,in_ring,Geneva,2.34,3,418,535,78.1,jackrabbit_derived_openings,derived,41.57,180.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Kildeer,Kildeer,IL,42.1705807,-88.0478532,city_centroid,jackrabbit,499027,DPK,in_ring,Buffalo Grove,4.65,2,591,719,82.2,jackrabbit_derived_openings,derived,41.57,180.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Louisville,Louisville,KY,38.2542376,-85.759407,city_centroid,jackrabbit,499027,LOU,prospective,Noblesville,120.31,0,331,449,73.7,jackrabbit_derived_openings,derived,36.95,160.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Florence,Florence,KY,38.9989499,-84.6266111,city_centroid,jackrabbit,499027,FLO,prospective,Noblesville,97.58,0,539,660,81.7,jackrabbit_derived_openings,derived,36.95,160.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Savage,Savage,MN,44.7779041,-93.3356204,city_centroid,jackrabbit,499027,SAV,prospective,Hoffman Estates,321.69,0,372,506,73.5,jackrabbit_derived_openings,derived,36.95,160.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Marlton,Marlton,NJ,39.9005585,-74.9338911,city_centroid,jackrabbit,499027,MRL,in_ring,Cherry Hill,5.22,1,434,538,80.7,jackrabbit_derived_openings,derived,41.57,180.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Turnersville,Turnersville,NJ,39.766826,-75.063004,city_centroid,jackrabbit,499027,TRN,prospective,Cherry Hill,12.17,0,333,417,79.9,jackrabbit_derived_openings,derived,36.95,160.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Cincinnati,Cincinnati,OH,39.1012809,-84.5127405,city_centroid,jackrabbit,499027,OAK,prospective,Noblesville,97.34,0,522,681,76.7,jackrabbit_derived_openings,derived,36.95,160.0,jackrabbit_public_openings_tuition
Bear Paddle,Bear Paddle Swim School - Mason,Mason,OH,39.3600586,-84.309939,city_centroid,jackrabbit,499027,MAS,prospective,Noblesville,96.54,0,855,1047,81.7,jackrabbit_derived_openings,derived,41.57,180.0,jackrabbit_public_openings_tuition
British,British Swim School - Chandler,Chandler,AZ,33.3062031,-111.841185,city_centroid,jackrabbit,bss_chandler_ray,,in_ring,Gilbert,5.04,1,124,219,56.6,jackrabbit_derived_openings,derived,33.49,145.0,jackrabbit_public_openings_tuition
British,British Swim School - Gilbert,Gilbert,AZ,33.3527632,-111.789037,city_centroid,jackrabbit,bss_gilbert_lauren,,in_ring,Gilbert,1.78,1,4,9,44.4,jackrabbit_derived_openings,derived,33.49,145.0,jackrabbit_public_openings_tuition
British,British Swim School - Chandler,Chandler,AZ,33.3062031,-111.841185,city_centroid,jackrabbit,bss_ocotillo,,in_ring,Gilbert,5.04,1,124,219,56.6,jackrabbit_derived_openings,derived,33.49,145.0,jackrabbit_public_openings_tuition
British,British Swim School - Irvine,Irvine,CA,33.6856969,-117.825981,city_centroid,jackrabbit,bss_jamboree,,in_ring,Tustin,3.22,2,178,391,45.5,jackrabbit_derived_openings,derived,36.03,156.0,jackrabbit_public_openings_tuition
British,British Swim School - San Diego,San Diego,CA,32.7174202,-117.162772,city_centroid,jackrabbit,bss_kearny_mesa,,in_ring,San Diego - Point Loma,3.89,1,110,223,49.3,jackrabbit_derived_openings,derived,36.03,156.0,jackrabbit_public_openings_tuition
British,British Swim School - San Diego,San Diego,CA,32.7174202,-117.162772,city_centroid,jackrabbit,bss_utc,,in_ring,San Diego - Point Loma,3.89,1,110,223,49.3,jackrabbit_derived_openings,derived,36.03,156.0,jackrabbit_public_openings_tuition
British,British Swim School - Irvine,Irvine,CA,33.6856969,-117.825981,city_centroid,jackrabbit,bss_woodbury,,in_ring,Tustin,3.22,2,178,391,45.5,jackrabbit_derived_openings,derived,36.03,156.0,jackrabbit_public_openings_tuition
British,British Swim School - Westminster,Westminster,CO,39.8366528,-105.0372046,city_centroid,jackrabbit,bss_westminster,,in_ring,Northglenn,4.32,1,67,128,52.3,jackrabbit_derived_openings,derived,40.42,175.0,jackrabbit_public_openings_tuition
British,British Swim School - Miami,Miami,FL,25.7741566,-80.1935973,city_centroid,jackrabbit,bss_north_miami_beach,,prospective,Pembroke Pines,17.52,0,66,136,48.5,fofnintel_history,derived,,,
British,British Swim School - Pembroke Pines,Pembroke Pines,FL,26.0061943,-80.2872086,city_centroid,jackrabbit,bss_pembroke_pines,,in_ring,Pembroke Pines,0.98,1,80,317,25.2,fofnintel_history,derived,34.41,149.0,jackrabbit_openings_tuition_monthly
British,British Swim School - Atlanta,Atlanta,GA,33.7544657,-84.3898151,city_centroid,jackrabbit,bss_lenox_buckhead,,in_ring,Atlanta - North Druid Hills,6.0,1,32,68,47.1,fofnintel_history,derived,,,
British,British Swim School - Arlington Heights,Arlington Heights,IL,42.0811563,-87.9802164,city_centroid,jackrabbit,bss_arlington_heights,,in_ring,Buffalo Grove,5.22,2,64,119,53.8,jackrabbit_derived_openings,derived,34.64,150.0,jackrabbit_public_openings_tuition
British,British Swim School - Carol Stream,Carol Stream,IL,41.9125286,-88.1347927,city_centroid,jackrabbit,bss_carol_stream,,in_ring,Glendale Heights,3.22,3,49,71,69.0,jackrabbit_derived_openings,derived,34.64,150.0,jackrabbit_public_openings_tuition
British,British Swim School - Naperville,Naperville,IL,41.7728699,-88.1479278,city_centroid,jackrabbit,bss_naperville_59,,in_ring,Naperville,2.27,2,170,251,67.7,jackrabbit_derived_openings,derived,34.64,150.0,jackrabbit_public_openings_tuition
British,British Swim School - Skokie,Skokie,IL,42.0262972,-87.7521069,city_centroid,jackrabbit,bss_skokie,,in_ring,Niles,2.69,4,234,405,57.8,jackrabbit_derived_openings,derived,35.1,152.0,jackrabbit_public_openings_tuition
British,British Swim School - Villa Park,Villa Park,IL,41.8893116,-87.9778368,city_centroid,jackrabbit,bss_villa_park,,in_ring,Geneva,4.75,2,901,1196,75.3,jackrabbit_derived_openings,derived,36.03,156.0,jackrabbit_public_openings_tuition
British,British Swim School - Fishers,Fishers,IN,39.9555928,-86.0138729,city_centroid,jackrabbit,bss_livrite_fishers,,in_ring,Noblesville,5.05,1,63,124,50.8,fofnintel_history,derived,,,
British,British Swim School - Shelby Township,Shelby Township,MI,43.5974492,-86.3379509,city_centroid,jackrabbit,bss_shelby,,prospective,Wilmette,127.15,0,243,371,65.5,fofnintel_history,derived,,,
British,British Swim School - Charlotte,Charlotte,NC,35.2272086,-80.8430827,city_centroid,jackrabbit,bss_ballantyne,,in_ring,Charlotte - Pineville,9.65,1,816,1451,56.2,jackrabbit_derived_openings,derived,32.31,139.9,jackrabbit_public_openings_tuition
British,British Swim School - Charlotte,Charlotte,NC,35.2272086,-80.8430827,city_centroid,jackrabbit,bss_charlotte_tryon,,in_ring,Charlotte - Pineville,9.65,1,816,1451,56.2,jackrabbit_derived_openings,derived,32.31,139.9,jackrabbit_public_openings_tuition
British,British Swim School - Matthews,Matthews,NC,35.1159532,-80.7224386,city_centroid,jackrabbit,bss_matthews,,in_ring,Charlotte - Pineville,7.4,1,23,52,44.2,jackrabbit_derived_openings,derived,32.31,139.9,jackrabbit_public_openings_tuition
British,British Swim School - Charlotte,Charlotte,NC,35.2272086,-80.8430827,city_centroid,jackrabbit,bss_pineville_matthews,,in_ring,Charlotte - Pineville,9.65,1,816,1451,56.2,jackrabbit_derived_openings,derived,32.31,139.9,jackrabbit_public_openings_tuition
British,British Swim School - Cliffside Park,Cliffside Park,NJ,40.8214894,-73.9876388,city_centroid,jackrabbit,bss_cliffside_park,,in_ring,Paramus,9.66,1,261,432,60.4,fofnintel_history,derived,42.96,186.0,jackrabbit_openings_tuition_monthly
British,British Swim School - Newark,Newark,NJ,40.735657,-74.1723667,city_centroid,jackrabbit,bss_home2_ewr,,in_ring,Short Hills,8.42,1,100,234,42.7,fofnintel_history,derived,,,
British,British Swim School - North Brunswick,North Brunswick,NJ,40.4539249,-74.476545,city_centroid,jackrabbit,bss_north_brunswick,,in_ring,North Brunswick,0.3,1,70,115,60.9,jackrabbit_derived_openings,derived,41.28,178.75,jackrabbit_public_openings_tuition
British,British Swim School - Voorhees Township,Voorhees Township,NJ,39.8512162,-74.9619779,city_centroid,jackrabbit,bss_voorhees,,in_ring,Cherry Hill,6.8,1,260,372,69.9,jackrabbit_derived_openings,derived,31.41,136.0,jackrabbit_public_openings_tuition
British,British Swim School - Maplewood,Maplewood,NJ,40.7312123,-74.2734808,city_centroid,jackrabbit,bss_winchester_maplewood,,in_ring,Short Hills,3.15,1,227,310,73.2,fofnintel_history,derived,,,
British,British Swim School - Bensalem,Bensalem,PA,40.1045549,-74.951279,city_centroid,jackrabbit,bss_bensalem,,in_ring,Fairless Hills,8.62,1,270,378,71.4,jackrabbit_derived_openings,derived,31.41,136.0,jackrabbit_public_openings_tuition
British,British Swim School - Collegeville,Collegeville,PA,40.1854712,-75.4512163,city_centroid,jackrabbit,bss_collegeville,,prospective,Paoli,10.09,0,66,118,55.9,fofnintel_history,derived,,,
British,British Swim School - Gibsonia,Gibsonia,PA,40.6300671,-79.9695004,city_centroid,jackrabbit,bss_gibsonia,,in_ring,Cranberry Township,8.6,1,139,236,58.9,jackrabbit_derived_openings,derived,36.03,156.0,jackrabbit_public_openings_tuition
British,British Swim School - Jenkintown,Jenkintown,PA,40.0959539,-75.125651,city_centroid,jackrabbit,bss_jenkintown,,in_ring,Warminster,7.91,1,239,283,84.5,jackrabbit_derived_openings,derived,31.41,136.0,jackrabbit_public_openings_tuition
British,British Swim School - Philadelphia,Philadelphia,PA,39.9527237,-75.1635262,city_centroid,jackrabbit,bss_kleinlife,,in_ring,Cherry Hill,7.75,2,195,244,79.9,jackrabbit_derived_openings,derived,31.41,136.0,jackrabbit_public_openings_tuition
British,British Swim School - Richboro,Richboro,PA,40.229682,-74.9994889,city_centroid,jackrabbit,bss_richboro,,in_ring,Warminster,5.73,2,167,213,78.4,jackrabbit_derived_openings,derived,31.41,136.0,jackrabbit_public_openings_tuition
British,British Swim School - Valencia,Valencia,PA,40.6771766,-79.9890665,city_centroid,jackrabbit,bss_valencia,,in_ring,Cranberry Township,6.26,1,91,191,47.6,jackrabbit_derived_openings,derived,36.03,156.0,jackrabbit_public_openings_tuition
British,British Swim School - Wexford,Wexford,PA,40.6264561,-80.055891,city_centroid,jackrabbit,bss_wexford,,in_ring,Cranberry Township,5.74,1,196,360,54.4,jackrabbit_derived_openings,derived,36.03,156.0,jackrabbit_public_openings_tuition
British,British Swim School - McKinney,McKinney,TX,33.1976496,-96.6154471,city_centroid,jackrabbit,bss_allen_fairview,,in_ring,Allen,5.17,1,267,618,43.2,fofnintel_history,derived,,,
British,British Swim School - Austin,Austin,TX,30.2711286,-97.7436995,city_centroid,jackrabbit,bss_austin_nw,,in_ring,Austin - Central,4.24,1,64,101,63.4,fofnintel_history,derived,,,
British,British Swim School - Draper,Draper,UT,40.5247777,-111.8627989,city_centroid,jackrabbit,bss_lehi_draper,,in_ring,Cottonwood Heights,6.8,2,160,276,58.0,fofnintel_history,derived,,,
Emler,Colorado Springs - Briargate,Colorado Springs,CO,38.9541727,-104.7261088,,iclasspro,emlercolorado,1,prospective,Centennial,45.42,0,852,1096,77.7,seatmodel_unvalidated,derived,34.0,147.22,iclasspro_class_detail_tuition
Emler,Kansas City - Leawood,Leawood,KS,38.8844313,-94.6262744,,iclasspro,emlermidwest,11,prospective,O'Fallon,211.44,0,630,1100,57.3,seatmodel_unvalidated,derived,35.0,151.55,iclasspro_class_detail_tuition
Emler,Kansas City - Westwood,Kansas City,KS,39.2459515,-94.5866599,,iclasspro,emlermidwest,40,prospective,O'Fallon,211.13,0,661,1006,65.7,seatmodel_unvalidated,derived,35.0,151.55,iclasspro_class_detail_tuition
Emler,Wichita,Wichita,KS,37.7162774,-97.2437526,,iclasspro,emlermidwest,42,prospective,Frisco,315.58,0,342,676,50.6,seatmodel_unvalidated,derived,30.0,129.9,iclasspro_class_detail_tuition
Emler,Cottleville,Cottleville,MO,38.7595930,-90.6470740,,iclasspro,emlermidwest,43,in_ring,O'Fallon,3.14,1,158,416,38.0,seatmodel_unvalidated,derived,33.0,142.89,iclasspro_class_detail_tuition
Emler,Kansas City - Northland,Kansas City,MO,39.2459515,-94.5866599,,iclasspro,emlermidwest,41,prospective,O'Fallon,211.13,0,914,1364,67.0,seatmodel_unvalidated,derived,33.0,142.89,iclasspro_class_detail_tuition
Emler,Solon,Solon,OH,41.392682835925,-81.446145693448,street,iclasspro,emlergreatlakes,5,prospective,Cranberry Township,84.69,0,321,558,57.5,seatmodel_unvalidated,derived,32.0,138.56,iclasspro_class_detail_tuition
Emler,Wexford,Wexford,PA,40.632410672625,-80.058967645986,street,iclasspro,emlergreatlakes,6,in_ring,Cranberry Township,5.3,1,17,502,3.4,seatmodel_unvalidated,derived,31.0,134.23,iclasspro_class_detail_tuition
Emler,Houston - Clear Lake,Houston,TX,29.7401872,-95.4349749,,iclasspro,emlerhouston,24,prospective,Richmond - Aliana,17.16,0,508,748,67.9,seatmodel_unvalidated,derived,31.0,134.23,iclasspro_class_detail_tuition
Emler,Houston - Meyerland,Houston,TX,29.7401872,-95.4349749,,iclasspro,emlerhouston,27,prospective,Richmond - Aliana,17.16,0,981,1370,71.6,seatmodel_unvalidated,derived,31.0,134.23,iclasspro_class_detail_tuition
Emler,Houston - Vintage Park,Houston,TX,29.7401872,-95.4349749,,iclasspro,emlerhouston,37,prospective,Richmond - Aliana,17.16,0,414,682,60.7,seatmodel_unvalidated,derived,32.0,138.56,iclasspro_class_detail_tuition
Emler,Katy,Katy,TX,29.7138608,-95.7778883,,iclasspro,emlerhouston,49,in_ring,Katy,3.65,2,522,686,76.1,seatmodel_unvalidated,derived,29.0,125.57,iclasspro_class_detail_tuition
Emler,Spring-Klein,Spring,TX,30.0848094,-95.5214563,,iclasspro,emlerhouston,38,prospective,Katy,30.14,0,515,674,76.4,seatmodel_unvalidated,derived,32.0,138.56,iclasspro_class_detail_tuition
Emler,The Woodlands,Oak Ridge North,TX,30.164631851313,-95.449994586547,street,iclasspro,emlerhouston,43,prospective,Katy,37.12,0,549,806,68.1,seatmodel_unvalidated,derived,32.0,138.56,iclasspro_class_detail_tuition
Emler,Austin - Anderson Mill,Austin,TX,30.274362,-97.8010358,,iclasspro,emleraustin,6,in_ring,Austin - Central,6.55,1,657,904,72.7,seatmodel_unvalidated,derived,38.0,164.54,iclasspro_class_detail_tuition
Emler,Austin - Oak Hill,Austin,TX,30.274362,-97.8010358,,iclasspro,emleraustin,42,in_ring,Austin - Central,6.55,1,451,628,71.8,seatmodel_unvalidated,derived,38.0,164.54,iclasspro_class_detail_tuition
Emler,Austin - Westlake,Austin,TX,30.274362,-97.8010358,,iclasspro,emleraustin,1,in_ring,Austin - Central,6.55,1,570,824,69.2,seatmodel_unvalidated,derived,43.0,186.19,iclasspro_class_detail_tuition
Emler,Cedar Park,Cedar Park,TX,30.5238992,-97.8146125,,iclasspro,emleraustin,39,prospective,Austin - Central,15.23,0,1406,1792,78.5,seatmodel_unvalidated,derived,38.0,164.54,iclasspro_class_detail_tuition
Emler,Round Rock,Round Rock,TX,30.4822917,-97.6777997,,iclasspro,emleraustin,30,prospective,Austin - Central,11.09,0,1137,1670,68.1,seatmodel_unvalidated,derived,39.0,168.87,iclasspro_class_detail_tuition
Emler,Brookfield,Brookfield,WI,43.0668,-88.1469,zip_centroid,iclasspro,emlergreatlakes,4,prospective,Buffalo Grove,63.71,0,367,612,60.0,seatmodel_unvalidated,derived,30.0,129.9,iclasspro_class_detail_tuition
Emler,Fitchburg,Fitchburg,WI,43.011188706227,-89.476511999314,street,iclasspro,emlergreatlakes,2,prospective,Hoffman Estates,95.16,0,314,514,61.1,seatmodel_unvalidated,derived,31.0,134.23,iclasspro_class_detail_tuition
Emler,West Madison,Madison,WI,43.080085079714,-89.534222301478,street,iclasspro,emlergreatlakes,1,prospective,Hoffman Estates,100.58,0,596,842,70.8,seatmodel_unvalidated,derived,31.0,134.23,iclasspro_class_detail_tuition
Foss,Foss Swim School - Castle Rock,Castle Rock,CO,39.3722552,-104.858682,city_centroid,foss_api,castle_rock,,prospective,Centennial,17.43,0,396,1124,35.2,fofnintel_history,derived,36.0,155.88,foss_location_page_quarter_tuition
Foss,Foss Swim School - Lone Tree,Lone Tree,CO,39.5364152,-104.9041528,city_centroid,foss_api,lone_tree,,in_ring,Centennial,9.53,1,380,712,53.4,fofnintel_history,derived,36.0,155.88,foss_location_page_quarter_tuition
Foss,Foss Swim School - Northglenn,Northglenn,CO,39.9100858,-104.987552,city_centroid,foss_api,northglenn,,in_ring,Northglenn,1.47,1,548,1262,43.4,fofnintel_history,derived,36.0,155.88,foss_location_page_quarter_tuition
Foss,Foss Swim School - Parker,Parker,CO,39.5184514,-104.7612638,city_centroid,foss_api,parker,,in_ring,Centennial,6.42,1,427,1005,42.5,fofnintel_history,derived,34.0,147.22,foss_location_page_quarter_tuition
Foss,Foss Swim School - Westminster,Westminster,CO,39.8366528,-105.0372046,city_centroid,foss_api,westminster,,in_ring,Northglenn,4.32,1,306,608,50.3,fofnintel_history,derived,36.0,155.88,foss_location_page_quarter_tuition
Foss,Foss Swim School - Ankeny,Ankeny,IA,41.7320796,-93.605092,city_centroid,foss_api,ankeny,,prospective,O'Fallon,255.13,0,712,1282,55.5,fofnintel_history,derived,30.0,129.9,foss_location_page_quarter_tuition
Foss,Foss Swim School - Bolingbrook,Bolingbrook,IL,41.7003302,-88.0717708,city_centroid,foss_api,bolingbrook,,in_ring,Naperville,4.15,1,491,1020,48.1,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Elmwood Park,Elmwood Park,IL,41.9205931,-87.8160169,city_centroid,foss_api,elmwood_park,,in_ring,Niles,6.64,3,1572,2544,61.8,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Glenview,Glenview,IL,42.0700662,-87.8114044,city_centroid,foss_api,glenview,,in_ring,Wilmette,2.87,4,863,1428,60.4,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Highland Park,Highland Park,IL,42.1836719,-87.7993245,city_centroid,foss_api,highland_park,,in_ring,Wilmette,7.51,2,763,1098,69.5,fofnintel_history,derived,41.6,180.13,foss_location_page_quarter_tuition
Foss,Foss Swim School - Lakeview,Lakeview,IL,37.6680641,-88.6126143,city_centroid,foss_api,lakeview,,prospective,O'Fallon,136.83,0,1908,2807,68.0,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Libertyville,Libertyville,IL,42.2830786,-87.9531303,city_centroid,foss_api,libertyville,,in_ring,Buffalo Grove,8.84,1,883,1370,64.5,fofnintel_history,derived,31.0,134.23,foss_location_page_quarter_tuition
Foss,Foss Swim School - Niles,Niles,IL,42.0289319,-87.8122348,city_centroid,foss_api,niles,,in_ring,Niles,1.01,3,683,1180,57.9,fofnintel_history,derived,31.0,134.23,foss_location_page_quarter_tuition
Foss,Foss Swim School - South Barrington,South Barrington,IL,42.093889,-88.1342353,city_centroid,foss_api,south_barrington,,in_ring,Hoffman Estates,3.3,2,920,1597,57.6,fofnintel_history,derived,30.0,129.9,foss_location_page_quarter_tuition
Foss,Foss Swim School - Western Springs,Western Springs,IL,41.8096132,-87.900671,city_centroid,foss_api,western_springs,,in_ring,Geneva,9.31,1,1228,1980,62.0,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
Foss,Foss Swim School - Apple Valley,Apple Valley,MN,44.7319094,-93.21772,city_centroid,foss_api,apple_valley,,prospective,Hoffman Estates,315.12,0,706,1307,54.0,fofnintel_history,derived,32.0,138.56,foss_location_page_quarter_tuition
